Wavelength,Wavenumber,Intensity
251.83884117409121,20910.941185340504,3.417837177424161
252.37671957185486,20826.313570815284,2.9933651190972856
252.91459796961848,20742.045914679766,2.1194304388422047
253.45247636738213,20658.13592521623,3.1231811589884177
253.99035476514575,20574.581330119792,3.61897828635
254.5282331629094,20491.379876293206,3.0921926217295415
255.06611156067302,20408.529329644385,2.6875848779227987
255.60398995843667,20326.027474886425,3.186899894709656
256.1418683562003,20243.872115340157,3.3245876790432476
256.67974675396397,20162.061072739176,2.533943818662216
257.2176251517276,20080.59218703735,2.1068901603194465
257.7555035494912,19999.463316218666,2.925160220116414
258.29338194725483,19918.67233610952,3.0865244253729855
258.8312603450185,19838.21714019333,2.7519516459065887
259.3691387427821,19758.095639427484,2.2261563064942287
259.90701714054575,19678.30576206243,2.8012938792538282
260.4448955383094,19598.845453463204,2.950818880743787
260.98277393607304,19519.712675933035,2.3627480779545866
261.52065233383667,19440.905408539133,1.9613804954605953
262.0585307316003,19362.42164694066,2.48585414307567
262.59640912936396,19284.259403218835,2.781336392713113
263.1342875271276,19206.416705709053,2.5388453821244816
263.6721659248912,19128.891598835107,2.1157887835985463
264.2100443226549,19051.68214294542,2.5103275920297197
264.7479227204185,18974.786414151313,2.8948473290025216
265.2858011181821,18898.202504167137,2.7334670322029506
265.82367951594574,18821.928520152476,2.033029183304528
266.3615579137094,18745.962584556153,2.786013270556449
266.89943631147304,18670.302834962247,3.2628269463813897
267.43731470923666,18594.947423937774,2.795888114110891
267.97519310700034,18519.894518882407,2.426698452430619
268.51307150476396,18445.14230187991,2.9038234300812515
269.0509499025276,18370.688969551295,3.16817867572561
269.5888283002912,18296.532732909873,2.8789796769771723
270.1267066980549,18222.67181721791,2.381921052108785
270.6645850958185,18149.104461845083,2.5072135804676474
271.2024634935821,18075.828920128566,2.58120964697936
271.7403418913458,18002.843459234784,2.4855813814887657
272.2782202891094,17930.146360022845,2.531113296382383
272.81609868687303,17857.735916909536,2.560457913661919
273.35397708463665,17785.610437735944,2.9172052367046106
273.89185548240033,17713.76824363562,2.529732999582812
274.42973388016395,17642.207668904375,2.145286568528121
274.96761227792757,17570.927060871472,2.460958936766195
275.5054906756912,17499.924779772417,2.505182867473229
