intensity
-1091.5
-785.5
901.5
426.5
-56.5
-67.5
-42.5
-42.5
-43.5
-39.5
-1061.5
-790.5
273.5
-368.5
-282.5
-116.5
-294.5
-473.5
-108.5
-605.5
-653.5
8.5
-52.5
39.5
-483.5
-305.5
-19.5
-340.5
-583.5
-6.5
-71.5
-915.5
-343.5
112.5
-302.5
-425.5
-334.5
98.5
-316.5
-324.5
-293.5
-747.5
-327.5
124.5
-623.5
-346.5
-356.5
-166.5
-396.5
-517.5
88.5
-299.5
-247.5
-693.5
66.5
-118.5
-555.5
62.5
-228.5
-578.5
-145.5
-98.5
-250.5
-610.5
-270.5
61.5
-598.5
-260.5
-331.5
-599.5
-438.5
-209.5
-70.5
-218.5
-102.5
-571.5
-553.5
-522.5
88.5
126.5
-297.5
-394.5
-210.5
510.5
-249.5
-518.5
-530.5
-164.5
-354.5
-204.5
437.5
-41.5
-549.5
-225.5
-611.5
-235.5
-140.5
-303.5
38.5
-1.5
-411.5
-307.5
-364.5
-268.5
-72.5
-813.5
-171.5
36.5
-350.5
-466.5
-705.5
320.5
52.5
-981.5
523.5
298.5
-986.5
101.5
520.5
-444.5
-449.5
-179.5
-177.5
40.5
-79.5
-209.5
-712.5
-242.5
443.5
-194.5
-694.5
-390.5
257.5
-209.5
-745.5
-254.5
-95.5
-688.5
143.5
568.5
-293.5
-237.5
-222.5
-255.5
-364.5
-442.5
-90.5
-182.5
-180.5
-182.5
-771.5
-697.5
254.5
-655.5
-294.5
393.5
-210.5
-416.5
-175.5
13.5
-469.5
-126.5
-643.5
-125.5
452.5
-339.5
-637.5
-485.5
-381.5
22.5
202.5
-852.5
-578.5
478.5
37.5
-293.5
-660.5
-609.5
-516.5
-27.5
-130.5
-127.5
-333.5
-236.5
-68.5
-366.5
-329.5
-47.5
-117.5
-304.5
-401.5
-599.5
-433.5
49.5
11.5
-966.5
-612.5
221.5
-7.5
-7.5
-547.5
-581.5
77.5
-347.5
-300.5
-311.5
-274.5
-176.5
-116.5
-113.5
-623.5
-340.5
72.5
-406.5
-310.5
42.5
-47.5
-449.5
-536.5
9.5
-397.5
-283.5
-3.5
-428.5
-11.5
-147.5
-333.5
-197.5
-15.5
-895.5
-204.5
243.5
-456.5
-124.5
-36.5
19.5
-495.5
66.5
166.5
-769.5
-508.5
-457.5
-502.5
285.5
286.5
154.5
-236.5
-106.5
157.5
-526.5
-436.5
-279.5
-10.5
146.5
-480.5
-223.5
365.5
-445.5
-827.5
457.5
395.5
-251.5
55.5
-696.5
-286.5
331.5
-367.5
-477.5
-71.5
232.5
9.5
327.5
-395.5
-300.5
33.5
-316.5
-215.5
-124.5
-371.5
217.5
-260.5
-547.5
714.5
330.5
-323.5
-336.5
15.5
74.5
-234.5
-246.5
-41.5
-15.5
134.5
-315.5
-641.5
-431.5
422.5
387.5
-6.5
300.5
-220.5
-768.5
128.5
467.5
-584.5
-0.5
713.5
98.5
-406.5
-431.5
-251.5
120.5
229.5
-440.5
-517.5
379.5
-119.5
43.5
521.5
-257.5
-5.5
-356.5
-95.5
30.5
-437.5
201.5
145.5
-295.5
-58.5
29.5
-183.5
-252.5
94.5
228.5
136.5
-175.5
-247.5
334.5
317.5
185.5
430.5
394.5
737.5
883.5
1125.5
1239.5
726.5
1343.5
951.5
1250.5
1215.5
1046.5
939.5
1344.5
1069.5
1075.5
907.5
537.5
889.5
887.5
1157.5
664.5
742.5
462.5
753.5
871.5
1209.5
703.5
601.5
531.5
594.5
752.5
-246.5
-184.5
656.5
505.5
-421.5
143.5
422.5
-99.5
-115.5
129.5
530.5
218.5
164.5
129.5
131.5
231.5
-27.5
-215.5
-171.5
-22.5
298.5
-23.5
-36.5
-196.5
-181.5
206.5
-199.5
63.5
719.5
-457.5
-115.5
-195.5
-211.5
578.5
-161.5
-242.5
391.5
311.5
1.5
183.5
-490.5
-486.5
597.5
930.5
-138.5
-169.5
302.5
-139.5
107.5
107.5
-246.5
196.5
-58.5
-115.5
168.5
-128.5
21.5
-255.5
-146.5
382.5
94.5
-81.5
277.5
64.5
-369.5
81.5
174.5
-488.5
-257.5
-158.5
44.5
487.5
90.5
-639.5
-18.5
365.5
-54.5
-113.5
-650.5
-250.5
305.5
596.5
-363.5
258.5
663.5
253.5
152.5
-766.5
-745.5
14.5
689.5
26.5
-148.5
480.5
-34.5
140.5
-116.5
-343.5
-104.5
395.5
-255.5
-317.5
99.5
74.5
130.5
-333.5
-359.5
289.5
206.5
-278.5
56.5
525.5
22.5
169.5
-591.5
-855.5
159.5
640.5
301.5
-84.5
-232.5
-804.5
151.5
677.5
-84.5
-219.5
-150.5
-554.5
158.5
514.5
-392.5
-267.5
31.5
-16.5
218.5
-73.5
-660.5
94.5
403.5
-166.5
-536.5
363.5
143.5
-136.5
524.5
-149.5
-733.5
418.5
740.5
-66.5
-751.5
27.5
-325.5
-40.5
-305.5
188.5
359.5
-535.5
-606.5
303.5
499.5
6.5
-56.5
91.5
-715.5
-112.5
321.5
-307.5
-341.5
250.5
600.5
-124.5
-538.5
256.5
766.5
37.5
-67.5
28.5
56.5
15.5
-182.5
2.5
197.5
92.5
262.5
239.5
1130.5
1441.5
1021.5
1022.5
1132.5
580.5
1404.5
907.5
1239.5
778.5
1287.5
880.5
1020.5
1413.5
584.5
1018.5
350.5
1002.5
934.5
946.5
1052.5
1027.5
865.5
1269.5
1357.5
1310.5
1603.5
803.5
1155.5
384.5
889.5
1188.5
1222.5
1403.5
722.5
1276.5
761.5
804.5
1099.5
954.5
892.5
721.5
424.5
507.5
877.5
852.5
519.5
459.5
905.5
369.5
902.5
642.5
896.5
768.5
668.5
997.5
854.5
853.5
960.5
878.5
565.5
659.5
447.5
574.5
654.5
360.5
-129.5
-193.5
221.5
442.5
584.5
200.5
-478.5
-241.5
553.5
272.5
-51.5
-85.5
-484.5
-542.5
342.5
464.5
-185.5
-415.5
-93.5
-112.5
117.5
-39.5
-139.5
-156.5
-205.5
275.5
-459.5
-238.5
-206.5
123.5
638.5
-283.5
-7.5
-459.5
-225.5
213.5
-276.5
175.5
-5.5
-140.5
196.5
-30.5
-7.5
-571.5
-160.5
413.5
-193.5
-494.5
-90.5
-220.5
-99.5
-112.5
-118.5
527.5
-233.5
-152.5
350.5
225.5
-623.5
-73.5
617.5
36.5
-90.5
55.5
-109.5
-127.5
257.5
188.5
-30.5
-90.5
-54.5
-511.5
-695.5
56.5
-115.5
356.5
657.5
-592.5
-37.5
-40.5
-133.5
310.5
-192.5
20.5
-538.5
-477.5
292.5
122.5
156.5
109.5
-16.5
-54.5
-484.5
-41.5
55.5
-13.5
-320.5
-439.5
151.5
-59.5
-104.5
214.5
-25.5
-170.5
-95.5
72.5
-231.5
195.5
362.5
-66.5
85.5
-0.5
133.5
83.5
-129.5
229.5
-50.5
375.5
840.5
491.5
-217.5
461.5
825.5
39.5
453.5
343.5
-112.5
216.5
331.5
-118.5
587.5
300.5
176.5
685.5
-28.5
146.5
212.5
-266.5
89.5
660.5
31.5
-237.5
183.5
472.5
75.5
-11.5
475.5
198.5
292.5
205.5
533.5
433.5
432.5
642.5
-73.5
-74.5
630.5
183.5
-103.5
124.5
269.5
-202.5
136.5
60.5
110.5
39.5
-25.5
476.5
476.5
595.5
-71.5
22.5
377.5
263.5
40.5
540.5
768.5
656.5
813.5
607.5
401.5
541.5
891.5
189.5
991.5
735.5
341.5
536.5
525.5
390.5
544.5
820.5
882.5
142.5
44.5
556.5
613.5
464.5
163.5
50.5
398.5
-11.5
-666.5
-128.5
419.5
-182.5
18.5
277.5
-493.5
-41.5
607.5
333.5
-412.5
-733.5
-131.5
629.5
431.5
-186.5
-223.5
173.5
-318.5
-442.5
111.5
166.5
282.5
-142.5
-527.5
-366.5
-475.5
7.5
342.5
266.5
229.5
-479.5
-455.5
350.5
11.5
85.5
29.5
-322.5
515.5
-510.5
-289.5
235.5
-129.5
-110.5
283.5
6.5
-471.5
-272.5
241.5
265.5
-53.5
-335.5
-551.5
-523.5
66.5
307.5
-496.5
291.5
193.5
-464.5
-165.5
258.5
-367.5
-135.5
-321.5
-705.5
288.5
361.5
-183.5
-248.5
-22.5
-9.5
-80.5
-214.5
-346.5
90.5
224.5
-142.5
-218.5
-214.5
-290.5
-12.5
-50.5
191.5
-456.5
-603.5
117.5
657.5
19.5
-141.5
-261.5
-197.5
294.5
-242.5
-467.5
-391.5
-297.5
303.5
57.5
59.5
371.5
-477.5
-170.5
143.5
54.5
-351.5
-39.5
388.5
-265.5
-475.5
-210.5
585.5
177.5
-397.5
-237.5
-42.5
-157.5
87.5
-45.5
41.5
-464.5
-103.5
-327.5
3.5
-98.5
-272.5
-9.5
-577.5
-41.5
188.5
-265.5
223.5
-76.5
-165.5
194.5
-22.5
-690.5
-244.5
182.5
28.5
224.5
-421.5
-12.5
258.5
104.5
22.5
-645.5
-373.5
246.5
104.5
2.5
-281.5
-537.5
356.5
315.5
-413.5
122.5
118.5
-4.5
-52.5
-122.5
-239.5
262.5
216.5
-105.5
-10.5
237.5
194.5
-373.5
55.5
609.5
268.5
127.5
422.5
217.5
153.5
242.5
-257.5
63.5
80.5
423.5
749.5
311.5
5.5
107.5
116.5
338.5
319.5
-281.5
53.5
-333.5
-183.5
775.5
-365.5
-378.5
240.5
-101.5
-306.5
19.5
