intensity
-650.5
-367.5
1244.5
1470.5
-5.5
6.5
2.5
5.5
-9.5
42.5
-986.5
-139.5
606.5
738.5
943.5
870.5
942.5
903.5
1206.5
392.5
980.5
300.5
965.5
799.5
1004.5
945.5
1088.5
936.5
1012.5
1160.5
1122.5
858.5
1194.5
668.5
1200.5
796.5
1236.5
1135.5
1246.5
1328.5
1273.5
959.5
1226.5
886.5
1044.5
1077.5
798.5
1281.5
655.5
1126.5
897.5
1090.5
1251.5
754.5
1353.5
533.5
1041.5
1078.5
941.5
1023.5
1178.5
1079.5
1327.5
965.5
1387.5
1025.5
1144.5
1322.5
872.5
1235.5
704.5
1011.5
600.5
1211.5
883.5
972.5
750.5
357.5
822.5
249.5
1076.5
208.5
1133.5
563.5
1202.5
777.5
938.5
552.5
655.5
702.5
1265.5
936.5
1359.5
1015.5
728.5
1045.5
399.5
1000.5
693.5
1197.5
758.5
1243.5
427.5
1349.5
440.5
978.5
579.5
696.5
475.5
698.5
114.5
944.5
7.5
759.5
535.5
382.5
473.5
937.5
546.5
955.5
887.5
902.5
773.5
1086.5
949.5
1284.5
595.5
1284.5
638.5
1346.5
701.5
1197.5
727.5
1223.5
750.5
1132.5
387.5
658.5
769.5
853.5
1068.5
1324.5
1090.5
1355.5
1004.5
1140.5
1014.5
1280.5
1234.5
1357.5
770.5
1167.5
727.5
410.5
1115.5
497.5
1142.5
703.5
1356.5
791.5
1209.5
1151.5
659.5
1332.5
934.5
1250.5
1138.5
1050.5
707.5
1102.5
996.5
734.5
910.5
793.5
855.5
1298.5
637.5
996.5
682.5
893.5
1077.5
1194.5
1090.5
1174.5
1176.5
1169.5
1264.5
1320.5
1332.5
1245.5
1181.5
1059.5
966.5
1222.5
1076.5
810.5
1005.5
456.5
1072.5
931.5
985.5
844.5
1088.5
883.5
1256.5
962.5
1152.5
1000.5
1281.5
1157.5
1023.5
1168.5
1030.5
1044.5
1138.5
1197.5
1282.5
1105.5
1145.5
1120.5
695.5
1305.5
616.5
1116.5
1007.5
1043.5
1069.5
1187.5
1116.5
632.5
1267.5
308.5
1033.5
503.5
1063.5
720.5
912.5
1157.5
1062.5
779.5
1154.5
186.5
582.5
284.5
616.5
838.5
973.5
1178.5
1207.5
996.5
1051.5
544.5
1107.5
699.5
930.5
895.5
1158.5
627.5
934.5
906.5
766.5
1320.5
1366.5
648.5
1258.5
484.5
1094.5
483.5
1076.5
422.5
1253.5
1099.5
1079.5
1215.5
1022.5
1052.5
1092.5
836.5
660.5
1117.5
243.5
920.5
828.5
1020.5
1167.5
1089.5
1190.5
1197.5
1070.5
1207.5
988.5
1084.5
1234.5
961.5
950.5
380.5
963.5
436.5
1313.5
1190.5
1188.5
789.5
1154.5
615.5
758.5
1071.5
985.5
1332.5
1209.5
1137.5
938.5
1054.5
1085.5
906.5
964.5
989.5
464.5
1436.5
961.5
1267.5
1418.5
1007.5
1365.5
821.5
1072.5
1148.5
999.5
1130.5
1185.5
1084.5
1043.5
951.5
1055.5
908.5
1194.5
895.5
1008.5
941.5
900.5
1158.5
1211.5
1269.5
1317.5
1189.5
1073.5
1135.5
715.5
1270.5
968.5
1135.5
1147.5
985.5
950.5
1305.5
1060.5
1054.5
901.5
541.5
887.5
880.5
1145.5
688.5
729.5
473.5
800.5
884.5
1454.5
953.5
1581.5
828.5
1510.5
1215.5
1012.5
1079.5
841.5
974.5
665.5
1313.5
461.5
1203.5
334.5
890.5
554.5
999.5
1131.5
1169.5
1269.5
1309.5
1196.5
1121.5
913.5
1131.5
992.5
1332.5
1201.5
1117.5
974.5
1017.5
571.5
1352.5
986.5
1065.5
1407.5
456.5
1143.5
896.5
719.5
1015.5
851.5
964.5
1136.5
1334.5
679.5
1041.5
721.5
1044.5
1033.5
1234.5
1130.5
994.5
1396.5
991.5
1196.5
1239.5
970.5
1371.5
1069.5
1190.5
1225.5
809.5
1077.5
879.5
1113.5
1118.5
1486.5
1152.5
1305.5
1380.5
1391.5
1096.5
1348.5
501.5
1175.5
886.5
1382.5
740.5
1505.5
514.5
1487.5
722.5
862.5
409.5
541.5
752.5
474.5
1320.5
688.5
1505.5
1452.5
880.5
842.5
147.5
756.5
75.5
1277.5
543.5
1060.5
1074.5
1268.5
899.5
1397.5
872.5
1034.5
944.5
894.5
774.5
1151.5
610.5
993.5
542.5
866.5
548.5
1183.5
792.5
1382.5
1386.5
960.5
875.5
589.5
783.5
1048.5
1444.5
1192.5
775.5
1349.5
762.5
1318.5
1229.5
1211.5
769.5
1373.5
784.5
1062.5
929.5
1102.5
884.5
1358.5
888.5
1035.5
1042.5
905.5
957.5
840.5
1156.5
460.5
1137.5
1095.5
900.5
786.5
1055.5
815.5
1213.5
765.5
1157.5
785.5
1126.5
1057.5
1283.5
1225.5
972.5
949.5
967.5
1035.5
1247.5
1594.5
1425.5
867.5
1265.5
460.5
1049.5
361.5
1119.5
635.5
1040.5
661.5
1229.5
876.5
1313.5
1302.5
1344.5
1290.5
1321.5
1070.5
1262.5
1060.5
1312.5
1292.5
1245.5
1166.5
1341.5
970.5
984.5
1034.5
520.5
1323.5
887.5
1199.5
751.5
1271.5
849.5
1031.5
1287.5
544.5
947.5
361.5
959.5
907.5
907.5
975.5
963.5
796.5
1182.5
1302.5
1289.5
1446.5
777.5
1082.5
400.5
889.5
1157.5
1196.5
1194.5
745.5
1223.5
789.5
965.5
1277.5
1024.5
1429.5
1369.5
1220.5
1308.5
1384.5
1362.5
1206.5
837.5
1217.5
403.5
1249.5
686.5
1067.5
860.5
773.5
1073.5
914.5
1105.5
1321.5
1105.5
1198.5
1231.5
876.5
1317.5
937.5
1310.5
607.5
962.5
322.5
871.5
1011.5
1265.5
975.5
1144.5
991.5
1301.5
1411.5
1373.5
1106.5
951.5
1104.5
1057.5
1266.5
1193.5
1192.5
903.5
1370.5
